ax,ay,az,gx,gy,gz,target,target_name
-0.19,-0.15,1.84,-47.24,-120.12,-16.11,1.0,up-down
-0.18,-0.08,1.94,-49.07,-106.26,-9.77,1.0,up-down
-0.14,0.0,2.03,-46.75,-97.23,-8.79,1.0,up-down
-0.13,0.05,2.1,-42.3,-88.38,-12.27,1.0,up-down
-0.13,-0.12,2.08,-37.17,-76.54,-15.26,1.0,up-down
-0.13,-0.02,2.02,-28.87,-69.76,-3.91,1.0,up-down
-0.13,-0.02,2.08,-18.92,-65.31,-0.92,1.0,up-down
-0.13,-0.06,2.08,-12.15,-56.52,-6.04,1.0,up-down
-0.13,-0.07,2.19,-8.79,-45.53,-7.51,1.0,up-down
-0.12,-0.05,2.13,-6.9,-28.44,-4.58,1.0,up-down
-0.13,-0.1,2.04,-6.77,-12.27,-3.54,1.0,up-down
-0.13,-0.14,2.01,-8.48,-0.79,-1.22,1.0,up-down
-0.11,-0.12,1.96,-8.61,11.6,0.98,1.0,up-down
-0.1,-0.09,1.88,-7.26,22.71,3.17,1.0,up-down
-0.11,-0.1,1.79,-4.76,29.85,3.72,1.0,up-down
-0.12,-0.11,1.75,-1.71,32.9,4.82,1.0,up-down
-0.12,-0.11,1.74,1.34,33.63,6.71,1.0,up-down
-0.13,-0.1,1.74,3.42,34.85,9.58,1.0,up-down
-0.14,-0.07,1.73,5.19,38.33,12.27,1.0,up-down
-0.15,-0.08,1.73,5.13,44.19,12.51,1.0,up-down
-0.16,-0.07,1.73,4.46,52.61,12.39,1.0,up-down
-0.17,-0.04,1.71,4.7,62.32,13.24,1.0,up-down
-0.19,-0.05,1.67,6.59,70.01,11.6,1.0,up-down
-0.19,-0.08,1.62,8.97,76.48,9.64,1.0,up-down
-0.2,-0.14,1.58,11.66,81.97,9.28,1.0,up-down
-0.19,-0.15,1.49,14.89,87.77,11.6,1.0,up-down
-0.17,-0.13,1.37,19.84,94.18,16.42,1.0,up-down
-0.16,-0.13,1.26,25.27,97.53,19.9,1.0,up-down
-0.15,-0.14,1.22,29.24,97.72,22.34,1.0,up-down
-0.12,-0.16,1.18,31.56,97.96,25.02,1.0,up-down
-0.12,-0.16,1.14,31.8,100.28,27.95,1.0,up-down
-0.11,-0.13,1.04,28.75,106.26,31.98,1.0,up-down
-0.09,-0.11,0.96,26.98,110.84,33.63,1.0,up-down
-0.05,-0.13,0.9,26.18,111.21,31.62,1.0,up-down
-0.03,-0.11,0.86,25.15,110.53,31.92,1.0,up-down
-0.02,-0.08,0.82,25.33,110.05,34.12,1.0,up-down
-0.01,-0.07,0.78,24.23,109.25,33.63,1.0,up-down
0.01,-0.08,0.74,23.99,106.75,34.48,1.0,up-down
0.04,-0.04,0.69,23.68,101.87,37.9,1.0,up-down
0.07,-0.04,0.64,22.71,97.29,38.88,1.0,up-down
0.11,-0.04,0.64,19.1,91.37,38.02,1.0,up-down
0.13,0.02,0.62,14.77,88.62,38.82,1.0,up-down
0.14,0.02,0.56,11.41,87.1,36.32,1.0,up-down
0.17,0.03,0.54,8.36,83.19,32.78,1.0,up-down
0.2,0.04,0.51,7.57,79.41,30.52,1.0,up-down
0.22,0.03,0.46,8.24,75.44,25.94,1.0,up-down
0.24,-0.02,0.4,6.41,72.57,22.58,1.0,up-down
0.26,0.07,0.39,6.1,67.08,23.8,1.0,up-down
0.28,0.05,0.35,7.39,63.84,18.92,1.0,up-down
0.29,0.03,0.31,8.24,59.57,14.47,1.0,up-down
0.3,0.04,0.26,8.85,54.75,11.84,1.0,up-down
0.3,0.05,0.23,9.7,47.91,8.12,1.0,up-down
0.3,0.03,0.23,8.97,40.47,3.42,1.0,up-down
0.31,0.04,0.22,7.57,33.63,0.37,1.0,up-down
0.32,0.05,0.18,6.1,27.4,-2.5,1.0,up-down
0.32,0.06,0.14,3.3,21.12,-6.59,1.0,up-down
0.32,0.05,0.13,0.73,13.24,-10.99,1.0,up-down
0.31,0.03,0.12,-1.34,4.58,-13.85,1.0,up-down
0.29,0.0,0.08,-3.17,-2.14,-15.75,1.0,up-down
0.27,-0.04,-0.01,-5.49,-8.97,-16.54,1.0,up-down
0.24,-0.06,-0.04,-10.19,-19.9,-15.93,1.0,up-down
0.23,-0.06,0.03,-14.95,-34.85,-15.26,1.0,up-down
0.21,-0.06,0.1,-16.78,-46.63,-14.77,1.0,up-down
0.2,-0.06,0.12,-16.6,-53.22,-14.83,1.0,up-down
0.18,-0.06,0.11,-17.33,-58.04,-15.01,1.0,up-down
0.14,-0.04,0.12,-20.14,-64.27,-14.4,1.0,up-down
0.16,-0.03,0.18,-25.51,-72.02,-14.34,1.0,up-down
0.14,0.04,0.24,-27.34,-79.77,-13.92,1.0,up-down
0.11,0.08,0.26,-27.77,-84.53,-15.56,1.0,up-down
0.07,0.11,0.29,-27.34,-90.09,-18.55,1.0,up-down
0.03,0.15,0.36,-27.71,-97.29,-21.73,1.0,up-down
-0.02,0.12,0.44,-25.57,-105.16,-28.69,1.0,up-down
-0.09,0.06,0.47,-21.67,-110.41,-36.62,1.0,up-down
-0.11,-0.02,0.49,-19.23,-113.04,-39.86,1.0,up-down
-0.16,-0.05,0.48,-22.22,-114.87,-40.47,1.0,up-down
-0.23,-0.2,0.68,-30.15,-119.45,-41.2,1.0,up-down
-0.13,-0.26,0.3,-35.83,-112.55,-37.23,1.0,up-down
-0.3,0.12,0.65,-51.94,-129.03,-24.05,1.0,up-down
-0.2,0.02,0.97,-52.86,-157.35,-28.14,1.0,up-down
-0.29,-0.01,1.21,-52.92,-147.09,-40.71,1.0,up-down
-0.23,-0.08,1.15,-48.03,-127.62,-37.17,1.0,up-down
-0.3,0.04,1.16,-43.88,-121.7,-32.04,1.0,up-down
-0.27,-0.1,1.24,-38.02,-126.4,-36.68,1.0,up-down
-0.31,-0.18,1.46,-35.28,-134.34,-39.86,1.0,up-down
-0.33,-0.15,1.61,-31.13,-129.21,-33.33,1.0,up-down
-0.33,-0.17,1.73,-27.65,-120.85,-29.6,1.0,up-down
-0.34,-0.18,1.94,-27.28,-115.91,-27.77,1.0,up-down
-0.28,-0.27,1.99,-27.4,-107.42,-23.32,1.0,up-down
-0.28,-0.1,2.09,-31.43,-99.73,-6.65,1.0,up-down
-0.22,0.05,2.18,-31.8,-90.15,5.43,1.0,up-down
-0.21,0.05,2.29,-27.65,-76.05,-0.37,1.0,up-down
-0.14,0.03,2.25,-19.1,-54.81,-4.46,1.0,up-down
-0.18,0.07,2.24,-9.22,-40.53,-5.25,1.0,up-down
-0.12,0.03,2.19,-3.11,-26.61,-5.8,1.0,up-down
-0.14,0.06,2.13,2.56,-15.81,-3.6,1.0,up-down
-0.1,0.03,2.09,5.55,-4.76,-3.72,1.0,up-down
-0.09,0.01,2.04,7.39,4.88,-5.25,1.0,up-down
-0.07,-0.0,1.97,7.87,12.82,-4.88,1.0,up-down
-0.07,-0.03,1.88,8.42,19.84,-3.97,1.0,up-down
-0.07,-0.05,1.78,8.24,26.61,-3.17,1.0,up-down
-0.07,-0.04,1.76,7.02,30.33,-2.44,1.0,up-down
-0.08,-0.06,1.75,5.0,34.3,-1.95,1.0,up-down
-0.1,-0.06,1.67,3.97,42.24,-0.79,1.0,up-down
-0.11,-0.05,1.64,3.97,47.85,0.98,1.0,up-down
-0.13,-0.03,1.64,3.78,51.7,2.38,1.0,up-down
-0.14,-0.01,1.64,3.72,57.01,3.48,1.0,up-down
-0.15,-0.02,1.63,5.0,62.44,3.48,1.0,up-down
-0.17,-0.05,1.59,7.69,68.66,3.23,1.0,up-down
-0.18,-0.08,1.52,11.6,74.71,4.58,1.0,up-down
-0.18,-0.08,1.48,15.32,78.86,8.18,1.0,up-down
-0.18,-0.1,1.45,18.8,82.28,11.23,1.0,up-down
-0.18,-0.1,1.39,21.85,87.89,14.65,1.0,up-down
-0.18,-0.12,1.34,23.68,92.35,17.82,1.0,up-down
-0.2,-0.15,1.27,25.94,94.54,20.75,1.0,up-down
-0.17,-0.14,1.23,27.65,94.06,24.84,1.0,up-down
-0.16,-0.09,1.26,27.22,92.65,29.48,1.0,up-down
-0.14,-0.06,1.24,27.04,97.41,31.13,1.0,up-down
-0.11,-0.05,1.15,27.83,106.2,31.01,1.0,up-down
-0.1,-0.02,1.02,29.6,112.61,30.58,1.0,up-down
-0.08,-0.05,0.91,30.46,115.17,28.99,1.0,up-down
-0.07,-0.07,0.85,30.21,113.4,27.65,1.0,up-down
-0.04,-0.07,0.82,29.85,110.29,28.32,1.0,up-down
-0.02,-0.05,0.77,30.09,108.95,29.79,1.0,up-down
-0.0,-0.04,0.69,29.79,107.24,29.11,1.0,up-down
0.02,-0.1,0.64,27.95,103.76,26.92,1.0,up-down
0.03,-0.07,0.57,25.63,100.46,28.99,1.0,up-down
0.05,-0.06,0.5,23.32,96.98,29.91,1.0,up-down
0.09,-0.06,0.5,20.63,88.26,28.93,1.0,up-down
0.1,-0.01,0.51,16.66,80.26,29.48,1.0,up-down
0.12,-0.01,0.5,13.55,77.39,27.34,1.0,up-down
0.14,-0.04,0.44,12.45,76.05,22.77,1.0,up-down
0.17,-0.03,0.38,12.08,71.47,20.69,1.0,up-down
0.17,0.04,0.43,11.05,62.81,21.24,1.0,up-down
0.19,-0.02,0.41,13.18,58.96,16.05,1.0,up-down
0.19,-0.05,0.34,13.67,58.53,11.47,1.0,up-down
0.22,-0.01,0.26,12.7,55.48,12.15,1.0,up-down
0.25,-0.06,0.32,6.04,50.48,10.99,1.0,up-down
0.22,0.01,0.32,5.25,44.43,10.31,1.0,up-down
0.24,-0.02,0.26,4.52,41.14,7.75,1.0,up-down
0.25,0.0,0.2,3.97,36.74,5.8,1.0,up-down
0.27,0.03,0.21,1.83,28.5,6.16,1.0,up-down
0.26,0.02,0.21,0.49,19.78,3.42,1.0,up-down
0.27,-0.0,0.14,-0.67,14.4,2.14,1.0,up-down
0.27,0.01,0.04,-1.28,7.08,1.95,1.0,up-down
0.27,-0.0,0.04,-3.85,-5.13,0.37,1.0,up-down
0.28,0.01,0.08,-6.77,-17.52,-0.12,1.0,up-down
0.27,0.03,0.09,-8.97,-26.49,-0.49,1.0,up-down
0.27,0.04,0.06,-10.68,-33.87,-1.71,1.0,up-down
0.26,0.04,0.05,-13.18,-42.36,-2.93,1.0,up-down
0.24,0.06,0.09,-15.63,-52.73,-4.39,1.0,up-down
0.24,0.08,0.2,-17.52,-63.48,-6.47,1.0,up-down
0.24,0.12,0.26,-17.82,-70.37,-8.85,1.0,up-down
0.23,0.15,0.27,-17.15,-73.18,-11.9,1.0,up-down
0.2,0.16,0.27,-17.27,-76.66,-16.3,1.0,up-down
0.17,0.17,0.32,-18.37,-83.74,-20.57,1.0,up-down
0.14,0.18,0.41,-19.78,-91.61,-24.48,1.0,up-down
0.12,0.2,0.48,-20.2,-97.17,-28.87,1.0,up-down
0.09,0.15,0.5,-21.79,-99.43,-35.46,1.0,up-down
0.06,0.11,0.53,-26.37,-100.4,-40.53,1.0,up-down
0.06,0.09,0.52,-32.17,-98.82,-42.85,1.0,up-down
-0.0,0.08,0.53,-37.72,-100.52,-45.04,1.0,up-down
-0.04,0.1,0.7,-39.98,-102.91,-43.03,1.0,up-down
-0.1,-0.14,0.3,-46.63,-99.3,-39.06,1.0,up-down
-0.07,0.17,0.85,-45.96,-138.98,-26.55,1.0,up-down
-0.15,-0.13,0.98,-43.58,-136.11,-44.86,1.0,up-down
-0.16,-0.12,0.96,-39.67,-118.71,-40.77,1.0,up-down
-0.21,-0.1,0.95,-42.36,-113.1,-31.07,1.0,up-down
-0.21,-0.05,1.02,-45.53,-118.9,-29.24,1.0,up-down
-0.27,-0.09,1.25,-50.11,-125.24,-33.57,1.0,up-down
-0.28,0.0,1.44,-49.62,-124.69,-28.08,1.0,up-down
-0.31,0.01,1.6,-46.57,-119.02,-29.79,1.0,up-down
-0.35,-0.09,1.63,-43.82,-107.67,-35.03,1.0,up-down
-0.35,-0.19,1.69,-44.74,-100.22,-35.4,1.0,up-down
-0.36,-0.21,1.85,-50.17,-97.35,-24.72,1.0,up-down
-0.32,0.01,1.94,-48.03,-91.43,-5.07,1.0,up-down
-0.34,0.05,2.02,-37.35,-80.99,-4.82,1.0,up-down
-0.3,0.05,1.99,-26.98,-68.6,-7.81,1.0,up-down
-0.3,0.07,2.08,-18.07,-61.52,-8.18,1.0,up-down
-0.28,0.11,2.14,-11.54,-52.12,-6.23,1.0,up-down
-0.26,0.08,2.19,-6.9,-40.16,-7.14,1.0,up-down
-0.25,0.06,2.17,-1.71,-26.31,-8.79,1.0,up-down
-0.23,0.04,2.09,3.54,-10.8,-9.58,1.0,up-down
-0.21,-0.0,1.98,6.96,0.31,-11.05,1.0,up-down
-0.17,0.02,1.98,6.35,4.76,-9.28,1.0,up-down
-0.18,-0.0,1.97,6.84,9.83,-7.69,1.0,up-down
-0.15,-0.06,1.78,11.35,21.3,-7.63,1.0,up-down
-0.14,-0.05,1.69,13.98,26.55,-4.39,1.0,up-down
-0.13,-0.04,1.71,13.55,26.31,-1.77,1.0,up-down
-0.13,-0.04,1.67,14.1,30.4,-0.06,1.0,up-down
-0.12,-0.02,1.62,13.18,37.11,2.26,1.0,up-down
-0.14,-0.0,1.61,10.99,42.91,3.66,1.0,up-down
-0.14,0.01,1.61,10.07,48.1,4.64,1.0,up-down
-0.15,0.03,1.59,11.47,53.83,5.19,1.0,up-down
-0.16,-0.0,1.58,13.73,59.27,5.68,1.0,up-down
-0.18,-0.02,1.6,16.11,63.35,6.53,1.0,up-down
-0.17,-0.02,1.56,17.94,69.76,8.48,1.0,up-down
-0.17,-0.02,1.47,19.17,77.82,10.38,1.0,up-down
-0.17,-0.05,1.42,18.25,83.25,11.54,1.0,up-down
-0.16,-0.04,1.43,17.15,86.0,13.98,1.0,up-down
-0.15,-0.04,1.4,17.15,90.21,16.72,1.0,up-down
-0.13,-0.04,1.31,17.33,96.68,18.55,1.0,up-down
-0.13,-0.02,1.24,18.25,101.44,21.24,1.0,up-down
-0.11,-0.02,1.22,20.32,101.5,21.55,1.0,up-down
-0.1,-0.05,1.21,22.77,101.44,20.94,1.0,up-down
-0.09,-0.06,1.1,24.66,105.96,22.03,1.0,up-down
-0.07,-0.05,1.02,24.29,109.92,24.41,1.0,up-down
-0.04,-0.04,1.0,23.07,108.64,25.94,1.0,up-down
-0.02,-0.01,0.97,22.89,108.15,27.04,1.0,up-down
0.0,-0.02,0.89,23.07,110.53,26.06,1.0,up-down
0.03,-0.03,0.8,21.24,112.24,24.35,1.0,up-down
0.05,-0.02,0.72,17.94,112.61,24.78,1.0,up-down
0.07,-0.02,0.65,14.89,112.18,24.6,1.0,up-down
0.09,-0.02,0.61,12.15,109.74,24.41,1.0,up-down
0.12,-0.01,0.53,10.44,106.57,24.9,1.0,up-down
0.14,0.02,0.5,9.16,101.44,26.18,1.0,up-down
0.16,0.06,0.42,8.42,97.53,26.06,1.0,up-down
0.17,0.04,0.33,6.9,92.1,22.64,1.0,up-down
0.18,0.1,0.32,6.04,82.34,21.73,1.0,up-down
0.2,0.07,0.28,6.77,73.0,17.15,1.0,up-down
0.21,0.08,0.28,7.81,62.5,13.67,1.0,up-down
0.22,0.11,0.32,9.64,53.89,10.68,1.0,up-down
0.23,0.07,0.31,12.33,49.68,4.09,1.0,up-down
0.24,0.07,0.27,13.12,47.36,0.24,1.0,up-down
0.24,0.09,0.2,12.51,43.7,-1.34,1.0,up-down
0.25,0.05,0.18,10.19,36.74,-6.71,1.0,up-down
0.25,0.03,0.16,6.9,29.24,-10.25,1.0,up-down
0.24,0.06,0.1,4.33,23.07,-10.56,1.0,up-down
0.24,0.04,0.08,2.44,15.14,-12.76,1.0,up-down
0.22,0.03,0.07,0.49,5.31,-14.71,1.0,up-down
0.2,-0.01,0.05,-1.28,-3.3,-16.48,1.0,up-down
0.18,-0.06,0.04,-3.72,-11.96,-17.82,1.0,up-down
0.17,-0.06,0.04,-5.68,-21.91,-16.05,1.0,up-down
0.16,-0.05,0.04,-6.41,-31.98,-13.37,1.0,up-down
0.14,-0.05,0.05,-7.63,-41.38,-11.23,1.0,up-down
0.12,-0.06,0.1,-9.22,-52.43,-10.01,1.0,up-down
0.1,-0.05,0.18,-10.01,-63.66,-8.73,1.0,up-down
0.1,-0.03,0.26,-10.07,-71.96,-7.32,1.0,up-down
0.11,0.02,0.32,-10.19,-77.27,-6.29,1.0,up-down
0.11,0.07,0.36,-11.05,-80.63,-7.39,1.0,up-down
0.09,0.08,0.4,-13.67,-83.13,-10.8,1.0,up-down
0.08,0.08,0.46,-17.52,-85.57,-14.89,1.0,up-down
0.07,0.1,0.51,-20.57,-87.95,-17.21,1.0,up-down
0.06,0.13,0.51,-23.68,-88.44,-19.96,1.0,up-down
0.03,0.08,0.54,-26.92,-89.48,-25.27,1.0,up-down
0.01,0.06,0.57,-30.7,-90.7,-28.87,1.0,up-down
-0.09,-0.03,0.54,-34.85,-92.77,-30.09,1.0,up-down
-0.0,0.0,0.58,-35.71,-92.29,-28.63,1.0,up-down
-0.2,-0.15,0.55,-43.09,-95.28,-23.25,1.0,up-down
-0.11,0.09,0.93,-37.41,-131.53,-8.06,1.0,up-down
-0.14,-0.12,1.02,-31.8,-125.73,-23.86,1.0,up-down
-0.13,-0.26,0.98,-24.66,-111.76,-17.27,1.0,up-down
-0.15,0.08,0.89,-19.84,-108.58,3.42,1.0,up-down
-0.15,-0.03,0.94,-16.36,-119.02,-2.75,1.0,up-down
-0.16,-0.08,1.14,-17.09,-133.85,-8.61,1.0,up-down
-0.16,0.06,1.31,-17.03,-135.56,1.22,1.0,up-down
-0.18,0.13,1.47,-18.07,-129.94,-0.37,1.0,up-down
-0.19,0.01,1.53,-22.03,-119.81,-12.88,1.0,up-down
-0.24,-0.03,1.62,-28.69,-110.96,-17.64,1.0,up-down
-0.28,-0.04,1.73,-33.02,-102.6,-16.91,1.0,up-down
-0.24,-0.13,1.79,-33.14,-93.93,-18.13,1.0,up-down
-0.3,-0.08,1.93,-31.56,-89.42,-11.6,1.0,up-down
-0.27,0.03,1.98,-22.58,-83.07,0.37,1.0,up-down
-0.29,0.01,2.14,-12.27,-77.15,-2.87,1.0,up-down
-0.29,-0.06,2.11,-4.21,-61.71,-5.86,1.0,up-down
-0.27,-0.06,2.16,0.0,-48.83,-4.76,1.0,up-down
-0.28,-0.0,2.07,-1.16,-31.92,-2.38,1.0,up-down
-0.08,0.27,3.02,-33.51,-30.15,-0.79,1.0,up-down
-0.41,0.27,3.89,-68.85,-34.55,-5.74,1.0,up-down
-0.08,-0.15,2.36,-15.99,50.84,-17.27,1.0,up-down
-0.11,-0.16,0.91,41.81,109.25,-5.62,1.0,up-down
-0.01,-0.07,0.82,43.4,74.28,5.92,1.0,up-down
-0.02,0.12,1.49,20.94,15.63,12.88,1.0,up-down
-0.04,0.06,2.01,12.76,-8.24,7.32,1.0,up-down
-0.07,-0.0,1.82,11.47,22.34,4.33,1.0,up-down
-0.13,0.07,1.46,6.59,58.47,8.06,1.0,up-down
-0.14,0.04,1.58,2.38,54.5,4.94,1.0,up-down
-0.16,-0.04,1.72,1.71,48.1,0.18,1.0,up-down
-0.18,-0.06,1.66,3.91,61.28,3.3,1.0,up-down
-0.18,-0.01,1.59,9.03,71.53,8.97,1.0,up-down
-0.18,0.02,1.52,12.76,75.5,11.78,1.0,up-down
-0.19,-0.02,1.5,13.24,75.74,11.05,1.0,up-down
-0.19,-0.03,1.57,12.94,75.44,13.31,1.0,up-down
-0.17,0.02,1.54,14.89,82.76,17.52,1.0,up-down
-0.16,0.01,1.41,17.64,93.93,17.46,1.0,up-down
-0.15,-0.02,1.36,17.94,99.18,16.36,1.0,up-down
-0.13,-0.01,1.33,17.64,102.97,18.49,1.0,up-down
-0.12,-0.0,1.26,18.92,109.01,20.75,1.0,up-down
-0.12,-0.01,1.17,21.3,114.2,21.55,1.0,up-down
-0.12,-0.04,1.13,22.52,115.17,21.06,1.0,up-down
-0.1,-0.07,1.09,23.44,115.48,21.67,1.0,up-down
-0.08,-0.06,0.99,24.48,118.35,24.41,1.0,up-down
-0.04,-0.04,0.9,24.11,121.03,26.37,1.0,up-down
-0.01,-0.0,0.79,22.95,122.07,27.4,1.0,up-down
0.01,-0.01,0.66,21.73,122.13,25.88,1.0,up-down
0.04,-0.02,0.57,19.41,118.84,24.23,1.0,up-down
0.06,-0.02,0.53,16.91,112.0,24.41,1.0,up-down
0.09,-0.01,0.47,16.05,104.37,24.11,1.0,up-down
0.11,-0.01,0.41,16.36,97.35,22.34,1.0,up-down
0.13,-0.03,0.3,13.55,91.06,21.79,1.0,up-down
0.16,0.02,0.31,9.03,81.97,23.44,1.0,up-down
0.18,0.05,0.29,6.47,75.62,21.97,1.0,up-down
0.18,0.04,0.27,4.94,71.23,17.58,1.0,up-down
0.19,0.04,0.23,4.15,66.41,13.73,1.0,up-down
0.2,0.03,0.19,3.66,60.3,9.77,1.0,up-down
0.22,0.05,0.23,1.89,51.64,7.32,1.0,up-down
0.23,0.03,0.23,1.1,46.14,3.6,1.0,up-down
0.23,0.01,0.18,0.98,42.54,0.37,1.0,up-down
0.25,0.01,0.12,0.37,37.66,-0.73,1.0,up-down
0.25,0.03,0.14,-0.12,27.95,-2.01,1.0,up-down
0.28,0.01,0.14,1.95,18.19,-4.39,1.0,up-down
0.27,0.02,0.08,2.81,11.9,-5.19,1.0,up-down
0.25,0.0,0.01,1.95,5.07,-5.86,1.0,up-down
0.29,0.0,0.04,-2.14,-6.23,-6.41,1.0,up-down
0.25,0.02,0.08,-4.52,-17.82,-6.23,1.0,up-down
0.25,0.03,0.07,-6.71,-25.21,-6.35,1.0,up-down
0.22,0.05,0.05,-8.48,-33.14,-6.29,1.0,up-down
0.2,0.06,0.07,-10.01,-43.33,-7.02,1.0,up-down
0.17,0.02,0.13,-11.6,-53.59,-9.09,1.0,up-down
0.19,0.04,0.19,-13.18,-62.07,-9.52,1.0,up-down
0.16,0.08,0.24,-13.31,-68.91,-9.64,1.0,up-down
0.14,0.12,0.27,-14.1,-73.36,-10.25,1.0,up-down
0.13,0.16,0.3,-14.95,-77.45,-12.82,1.0,up-down
0.12,0.13,0.37,-16.78,-83.44,-18.07,1.0,up-down
0.09,0.12,0.45,-18.68,-87.34,-22.4,1.0,up-down
0.06,0.11,0.47,-20.08,-87.16,-25.21,1.0,up-down
0.04,0.13,0.45,-21.18,-87.89,-27.04,1.0,up-down
0.03,0.13,0.49,-23.07,-92.35,-29.72,1.0,up-down
0.01,0.14,0.54,-24.41,-96.56,-32.96,1.0,up-down
-0.09,-0.01,0.66,-24.66,-100.28,-34.73,1.0,up-down
0.01,-0.02,0.41,-19.47,-98.63,-34.79,1.0,up-down
-0.19,0.18,0.72,-23.07,-114.62,-26.98,1.0,up-down
-0.11,0.09,0.98,-14.4,-144.23,-25.94,1.0,up-down
-0.17,-0.07,1.0,-6.35,-134.09,-41.87,1.0,up-down
-0.19,-0.19,1.01,-5.31,-121.34,-34.79,1.0,up-down
-0.22,0.11,0.89,-6.29,-116.88,-19.59,1.0,up-down
-0.23,-0.15,1.09,-14.53,-125.98,-35.89,1.0,up-down
-0.26,-0.14,1.35,-25.15,-132.39,-38.15,1.0,up-down
-0.26,0.01,1.5,-28.56,-122.92,-26.73,1.0,up-down
-0.28,-0.05,1.56,-27.65,-110.35,-31.68,1.0,up-down
-0.29,-0.2,1.55,-26.31,-101.5,-39.37,1.0,up-down
-0.28,-0.16,1.61,-26.86,-99.79,-32.84,1.0,up-down
-0.27,-0.08,1.74,-27.4,-98.82,-24.05,1.0,up-down
-0.27,-0.05,1.82,-24.23,-93.38,-20.69,1.0,up-down
-0.29,-0.12,2.01,-22.71,-87.83,-16.17,1.0,up-down
-0.27,-0.01,2.01,-19.23,-78.12,-3.11,1.0,up-down
-0.27,-0.0,2.15,-15.5,-65.98,-4.03,1.0,up-down
-0.25,-0.04,2.08,-11.6,-49.74,-7.32,1.0,up-down
-0.24,-0.04,2.19,-9.16,-39.0,-6.96,1.0,up-down
-0.22,-0.03,2.09,-5.55,-23.13,-3.6,1.0,up-down
-0.21,-0.04,2.05,-2.69,-13.06,-1.22,1.0,up-down
-0.18,0.01,2.15,-0.98,-9.03,2.01,1.0,up-down
-0.14,0.07,2.23,-0.79,1.04,3.97,1.0,up-down
-0.13,0.03,2.01,4.46,19.65,1.65,1.0,up-down
-0.12,-0.04,1.78,9.89,34.61,0.24,1.0,up-down
-0.1,0.02,1.82,9.22,32.71,4.21,1.0,up-down
-0.09,0.05,1.86,8.54,31.43,6.77,1.0,up-down
-0.1,0.03,1.75,8.85,41.81,5.19,1.0,up-down
-0.11,0.05,1.69,8.3,49.07,5.98,1.0,up-down
-0.12,0.04,1.74,9.89,50.66,5.19,1.0,up-down
-0.15,0.0,1.71,13.61,58.23,2.99,1.0,up-down
-0.17,-0.05,1.63,18.07,68.24,2.75,1.0,up-down
-0.18,-0.07,1.55,21.42,74.71,4.88,1.0,up-down
-0.19,-0.08,1.49,21.79,78.19,7.69,1.0,up-down
-0.18,-0.08,1.47,19.84,80.51,10.56,1.0,up-down
-0.17,-0.06,1.47,17.4,84.11,13.43,1.0,up-down
-0.18,-0.07,1.41,15.44,91.8,15.2,1.0,up-down
-0.18,-0.08,1.33,14.4,100.28,16.36,1.0,up-down
-0.17,-0.09,1.3,13.24,103.7,18.25,1.0,up-down
-0.15,-0.1,1.27,12.82,106.38,20.87,1.0,up-down
-0.14,-0.07,1.17,14.1,111.94,24.9,1.0,up-down
-0.13,-0.04,1.11,16.72,114.07,27.28,1.0,up-down
-0.1,-0.04,1.13,18.74,111.15,27.16,1.0,up-down
-0.08,-0.03,1.12,20.45,111.15,27.71,1.0,up-down
-0.06,-0.01,1.02,22.34,116.64,28.26,1.0,up-down
-0.04,0.01,0.91,23.19,120.36,27.47,1.0,up-down
-0.0,-0.0,0.89,21.3,116.52,25.02,1.0,up-down
0.02,-0.02,0.91,18.43,113.1,23.99,1.0,up-down
0.04,-0.01,0.82,16.85,115.6,24.6,1.0,up-down
0.06,0.0,0.71,14.71,118.23,24.29,1.0,up-down
0.08,-0.01,0.65,12.33,115.42,23.13,1.0,up-down
0.1,0.01,0.61,11.35,109.31,23.13,1.0,up-down
0.12,-0.02,0.53,10.38,104.0,23.68,1.0,up-down
0.14,0.01,0.5,10.68,96.8,25.02,1.0,up-down
0.16,0.0,0.41,12.02,91.67,23.86,1.0,up-down
0.18,0.01,0.39,12.27,84.11,21.73,1.0,up-down
0.2,0.03,0.36,11.72,78.12,19.35,1.0,up-down
0.21,0.01,0.3,10.07,75.62,15.26,1.0,up-down
0.22,0.04,0.25,8.24,71.35,13.31,1.0,up-down
0.23,0.02,0.19,6.47,67.14,9.83,1.0,up-down
0.23,0.0,0.16,4.03,61.71,5.86,1.0,up-down
0.23,-0.0,0.12,1.28,55.42,3.91,1.0,up-down
0.25,0.03,0.11,-0.37,47.61,2.2,1.0,up-down
0.26,0.01,0.08,-1.04,39.31,-0.31,1.0,up-down
0.26,-0.01,0.04,-1.1,31.74,-2.75,1.0,up-down
0.26,-0.01,-0.0,-1.1,23.5,-2.93,1.0,up-down
0.25,-0.05,-0.04,-1.71,13.18,-2.99,1.0,up-down
0.23,-0.06,-0.07,-3.23,2.2,-1.28,1.0,up-down
0.23,-0.06,-0.05,-6.16,-10.01,0.31,1.0,up-down
0.24,-0.01,-0.04,-9.89,-22.03,3.48,1.0,up-down
0.24,0.04,-0.03,-13.18,-32.53,5.92,1.0,up-down
0.23,0.06,-0.0,-17.21,-42.36,5.13,1.0,up-down
0.22,0.07,0.02,-19.78,-51.45,3.3,1.0,up-down
0.2,0.06,0.05,-21.91,-59.57,0.92,1.0,up-down
0.19,0.08,0.11,-23.5,-67.81,-0.24,1.0,up-down
